text_keywords_decreased,text_keywords_increased,text_phrases_decreased,text_phrases_increased,created_at,id,text,id_str,screen_name,coordinates,country,place_full_name,place,retweet_count,favorite_count
0,['watched'],0,0,2020-06-11 13:57:30+00:00,1271079110283071491,@OldSchool80s Lord knows how many times I’ve watched this movie.  And enjoyed it every time!  One of my all time favorites!,3090542832,ross_boeker,,,,,0,1
0,['facetime'],0,0,2020-05-29 02:25:17+00:00,1266193869189849090,I’m in love with FaceTime... that’s all I be wanting to do,925065155934900224,_jarkingg,,,,,3,6
0,0,0,['on instagram'],2020-01-13 19:51:13+00:00,1216809947335401472,Jamie Newman welcomes former ACC opponent and new Georgia teammate Tre’ McKitty on Instagram. https://t.co/3WOn39lDyI,34986753,dayneyoung,"[[-83.5218655, 33.877554], [-83.277693, 33.877554], [-83.277693, 34.035213], [-83.5218655, 34.035213]]",United States,"Athens, GA",city,23,299
0,['watch'],0,0,2020-01-09 03:48:39+00:00,1215118157674950656,These kids watch too much tv now a days. What happened to getting a whooping or some licks and going to your room 🥴 https://t.co/vHlNoGa88U,723998712318570496,taylorbahdd,"[[-86.7858813, 34.5784264], [-86.4369414, 34.5784264], [-86.4369414, 34.833627], [-86.7858813, 34.833627]]",United States,"Huntsville, AL",city,0,0
0,['delivered'],0,0,2020-06-02 01:38:20+00:00,1267631604815536128,"@kccarrell @randallwoodfin The Mayor delivered. I 
 respect for his words earlier to honor history by making sure t… https://t.co/2h2UAmvGNG",58442630,joyhmartin,,,,,0,0
0,['booze'],0,0,2020-02-10 15:33:33+00:00,1226891963519160331,"Dunno ‘bout dis one Switzerland...I’m a foodie and all but certain foods like oysters n’ booze “stiffen me”🕺🏾

Food… https://t.co/SS6aCHcKAH",92186516,DjLORDofficial,,,,,1,7
0,['watch'],0,0,2020-07-01 17:18:02+00:00,1278377334190428160,#SPC issues MCD 1070 concerning SEVERE POTENTIAL [watch prob: 20%]: SOUTHEASTERN ALABAMA...SOUTHERN GEORGIA https://t.co/FIVXX0LP5U,34940148,iembot_tae,,,,,0,0
0,['snapchat'],0,0,2020-06-19 02:20:02+00:00,1273802691307884546,need to delete some of my Snapchat memories 🥴,1167850983432556544,courtlandlee5,"[[-88.473228, 30.144425], [-84.888247, 30.144425], [-84.888247, 35.008029], [-88.473228, 35.008029]]",United States,"Alabama, USA",admin,0,0
0,['watch'],0,0,2020-04-26 19:14:20+00:00,1254489005254729733,Well what else is there to watch on tv,2798508005,KatwianTheKat,"[[-87.066047, 33.4022082], [-86.918524, 33.4022082], [-86.918524, 33.494969], [-87.066047, 33.494969]]",United States,"Hueytown, AL",city,0,0
0,['watched'],0,0,2020-05-30 13:43:45+00:00,1266726998065504258,"Niggas better not touch that building in Orlando, i watched that shit grow up",4210516299,K_E_L_95,,,,,1,0
0,0,0,['on instagram'],2020-04-09 04:06:40+00:00,1248099989265547264,@NyOnTheRadio The Second Scoop @NyOnTheRadio Is Happing This Saturday On Instagram Live At 9:00pm Is The DJ Battle… https://t.co/YRWfSArACO,2272501387,awesome_malcolm,,,,,0,1
0,['wine'],0,0,2020-05-27 01:07:50+00:00,1265449599474466818,@TyrellMayfield She's really savoring that fine wine ;),1106689124872925184,Heather_at_ACTS,,,,,0,0
0,['watch'],0,0,2020-03-27 19:42:44+00:00,1243624514941890560,@jimmy_beardown The guy to watch for the bengals would be Thad moss in the 5th round.,3466835413,JakeSirkus,,,,,0,0
0,['wine'],0,0,2020-01-13 05:05:35+00:00,1216587072171118592,"Me : “ I need some more wine ,how do you not fucking understand that!”
Madison: “ YOU NEED WATER!”",265011882,_Eccentricity,,,,,0,0
0,['watched'],0,0,2020-06-07 16:57:49+00:00,1269674939348668417,"Don’t waste your time on The Vast of Night. MY WORD what a snooze fest.

However, we watched two really good Tom Ha… https://t.co/kFYwdz0jFe",283597404,MyBamaBelle528,,,,,0,0
0,0,0,['social media'],2020-05-24 13:30:28+00:00,1264549326128320512,I’m only on social media when I’m bored. Other than that ion even know y’all,39379907,Cylister,"[[-88.180728, 30.719003], [-88.0619477, 30.719003], [-88.0619477, 30.803025], [-88.180728, 30.803025]]",United States,"Prichard, AL",city,1,2
0,['watch'],0,0,2020-04-15 00:47:51+00:00,1250224280333430784,@508gloryFelix I dont watch. never,1196342481576574976,GaryLSauerJr,,,,,1,2
0,['homeschooling'],0,['social distancing'],2020-03-25 12:19:35+00:00,1242788215943200769,More warmth with low rain chances for the homeschooling and social distancing activities forecasts! https://t.co/vBqwW0Mm8Q,4703829974,WKRGColleen,,,,,0,2
0,['wine'],0,0,2020-06-11 21:36:24+00:00,1271194600053641216,Lil afternoon wine down,431677538,A_Kid_Named_Lee,,,,,1,0
0,['delivered'],0,0,2020-02-04 19:27:24+00:00,1224776489301893122,@ReedTimmerAccu You know you have an icicle of snot hanging from your nose. Line credit...delivered first by Robin Williams in Club Paradise,805469338773913600,NewAgeDomes,"[[-88.473228, 30.144425], [-84.888247, 30.144425], [-84.888247, 35.008029], [-88.473228, 35.008029]]",United States,"Alabama, USA",admin,0,0
0,['watching'],0,0,2020-06-18 01:35:16+00:00,1273429039240351751,@rdsj9 Glad I waited for reviews before watching,2462048898,JusCallMeLani,,,,,0,0
0,0,0,['on twitter'],2020-05-06 23:24:55+00:00,1258175944147243008,@GavinPowell4 @pooh_yea @Big_Sean_12 @GanttWilkinson It just bothers me wanna cry on Twitter saying they are being framed,470761992,__danikaa,,,,,0,1
0,0,0,['social distancing'],2020-03-29 04:49:45+00:00,1244124566055723008,Real social Distancing that matters https://t.co/aPvo5fByoC,113485010,THEGeleaseK,,,,,0,0
0,['watch'],0,0,2020-03-26 01:18:33+00:00,1242984252125388801,"@UnloadedCube88 @bowmansfangirl @NASCARIndycar48 Watch your mouth, that is a young lady, SHOW SOME RESPECT",160424598,SHAVEY3,"[[-88.473228, 30.144425], [-84.888247, 30.144425], [-84.888247, 35.008029], [-88.473228, 35.008029]]",United States,"Alabama, USA",admin,0,0
0,0,0,['social distancing'],2020-03-17 14:38:34+00:00,1239924088694546432,"All my social distancing homies - get ya lights out today

#LightsForLife 

. . . and the darkness does not overcom… https://t.co/nkl2jAosGe",103687826,DrBang_Wx,,,,,2,9
0,['twitch'],0,0,2020-06-29 01:02:09+00:00,1277406970081878017,"@hagazo It turns out that relationships, trust, and community are what make a platform like twitch thrive in the lo… https://t.co/mIEC9ViBaz",423188726,AwallDigital,"[[-87.259577, 30.399257], [-87.149742, 30.399257], [-87.149742, 30.510326], [-87.259577, 30.510326]]",United States,"Pensacola, FL",city,0,2
['drink'],0,0,['drink'],2020-05-08 14:42:12+00:00,1258769172768722945,@Noflex_Iamlee Man I don’t know. But after that I can taste the dill pickle with everything I drink. But I love dill pickle chips too 😂,94215890,_astoldbytimiya,,,,,0,0
0,['watch'],0,0,2020-06-26 16:16:31+00:00,1276549916848992258,@CassyWearsHeels @Lilpoo404 She's funny to watch.  All that stumbling to try and find a word.,1172508775326130176,DanielL54881440,,,,,0,6
0,['watching'],0,0,2020-04-03 22:30:05+00:00,1246203346924507137,@PLHstock @jscherniack I’m watching everything to do with this ticker reallllly closely. $PTON,1138617522671038464,StockChartSteve,"[[-87.095676, 34.507116], [-86.925426, 34.507116], [-86.925426, 34.654734], [-87.095676, 34.654734]]",United States,"Decatur, AL",city,0,0
0,['watch'],0,0,2020-05-10 00:38:15+00:00,1259281562136383490,@jpritchard14 Man that was tough to watch....,33416043,rockinronh,"[[-85.605166, 30.355644], [-80.742567, 30.355644], [-80.742567, 35.000771], [-85.605166, 35.000771]]",United States,"Georgia, USA",admin,0,2
['drink'],0,0,['drink'],2020-06-14 04:16:32+00:00,1272020069569179648,We’ve come to this. Biden can even drink water better than trump. This election shouldn’t be this hard people https://t.co/pJXItYbdM1,2249432655,AshAldridge22,"[[-88.473228, 30.144425], [-84.888247, 30.144425], [-84.888247, 35.008029], [-88.473228, 35.008029]]",United States,"Alabama, USA",admin,0,0
0,['netflix'],0,0,2020-01-20 04:48:03+00:00,1219119372071030784,WHY AM I ADDICTED TO CHEER ON NETFLIX,1576491230,ironicallychey_,,,,,0,7
0,['playstation'],0,0,2020-06-11 21:13:45+00:00,1271188898660732928,alright i'm a fucking slut for playstation right now,2287187432,ripleylamarr,,,,,1,29
0,0,0,['on twitter'],2020-05-11 02:39:13+00:00,1259674391341924354,Damn I ain’t been on Twitter really today,1026237722393038848,crazygem9,,,,,0,0
0,['watching'],0,0,2020-03-22 01:20:19+00:00,1241535145057935361,"For a girl who can’t dance , I love watching dance videos.",546095874,_ImEunique,"[[-82.21201, 33.338854], [-81.9143598, 33.338854], [-81.9143598, 33.542581], [-82.21201, 33.542581]]",United States,"Augusta, GA",city,2,7
0,['tweeting'],0,0,2020-01-23 19:35:33+00:00,1220429882838200320,@36sassafrass From replying/tweeting? Rarely. From work? All week long!,83744933,dad2twinz,,,,,0,1
0,['clean'],0,0,2020-04-29 08:29:24+00:00,1255413866785275907,@youstrflh Idk I been depressed to the point I became suicidal and my room still remained clean,1662395504,jaylahnoel,,,,,0,0
0,['watching'],0,0,2020-07-04 02:13:30+00:00,1279236863983792128,“i’m wet... for history.” - me and @QueeryGreery watching Hamilton right now,1002020998202445824,ReadsGaranteed,,,,,1,10
0,['watch'],0,0,2020-04-29 17:50:21+00:00,1255555032881287170,He’s not gone be the number 1 pick watch it’s gone be someone that comes out of nowhere again https://t.co/JUFPAllv9w,45070035,Bjones1128,"[[-87.0315452, 33.295574], [-86.8974334, 33.295574], [-86.8974334, 33.456651], [-87.0315452, 33.456651]]",United States,"Bessemer, AL",city,0,0
0,['watch'],0,0,2020-05-23 22:53:55+00:00,1264328735550877698,#SPC issues MCD 692 concerning SEVERE POTENTIAL [watch prob: 5%]: WESTERN AND CENTRAL ALABAMA https://t.co/v7JTy5NVcH,34939971,iembot_bmx,,,,,0,0
['drink'],0,0,['drink'],2020-03-20 17:23:17+00:00,1241052707009507329,"@Almightyko Idk but I hope the best for you !  Drink water , eat fruits , brown rice and get you some sea moss !",723998712318570496,taylorbahdd,,,,,0,0
0,['watch'],0,0,2020-01-07 06:31:06+00:00,1214434266047750145,"wait .....so was i supposed to watch Blackish before Grownish, then Mixedish??",3158291586,gabbalacious,,,,,0,0
0,['watching'],0,0,2020-06-23 23:10:09+00:00,1275566844443754496,"i know you’re watching me, you’re unblocked.",855760319507025920,thelifeofqueux,"[[-90.137908, 29.889574], [-89.884108, 29.889574], [-89.884108, 30.075628], [-90.137908, 30.075628]]",United States,"New Orleans, LA",city,0,0
0,['clean'],0,0,2020-02-26 19:48:10+00:00,1232754245730029568,.*That Fucked The Whole Photoshoot Up! I'm Glad Bryan Nails Stay Clean!! https://t.co/Y0WUzwrCDp,187425360,QueenLatrice_,,,,,0,0
0,['clean'],0,0,2020-06-01 15:37:43+00:00,1267480455579938818,What should I clean my foot with? Bleach? https://t.co/QQ8LWAVeMQ,3128258809,_allaboutmea,,,,,0,0
0,['delivering'],0,0,2020-04-16 14:56:55+00:00,1250800345346949120,"We are delivering thousands of test kits to our local hospitals so that they may be used to test doctors, nurses an… https://t.co/DHH2J7Azwx",2314747946,MayorStimpson,,,,,4,37
0,['wine'],0,0,2020-04-15 03:02:08+00:00,1250258076395016192,Finally getting into red wine 🤪🍷,208182408,watertribeboi,"[[-88.301598, 30.523874], [-88.021513, 30.523874], [-88.021513, 30.843424], [-88.301598, 30.843424]]",United States,"Mobile, AL",city,0,5
0,['watch'],0,0,2020-05-22 02:49:57+00:00,1263663362178723840,@FatalAtrakshaun go watch my IG story,4648919541,__shelbee,,,,,0,0
0,0,0,['stay in'],2020-04-16 18:49:10+00:00,1250858791626846209,Look at God 🗣🙏🏼 Stay in the house so we can get this corona virus tame 😷😑🙌🏼 https://t.co/J58aEk0acG,1228474017398562816,CupcakeRed2,"[[-88.301598, 30.523874], [-88.021513, 30.523874], [-88.021513, 30.843424], [-88.301598, 30.843424]]",United States,"Mobile, AL",city,0,0
0,['cook'],0,0,2020-04-03 07:43:29+00:00,1245980224401149953,He flexed hard on it. We still finding stuff to cook with it https://t.co/o1jwOL6JP1,41736661,ICSully,,,,,1,2
0,"['watching', 'netflix']",0,0,2020-05-23 03:07:28+00:00,1264030155720273920,@Country01moon It was fun tweeting w u! It’s 10:00pm ay night here. I’m binge watching a series on Netflix on my Ro… https://t.co/GfRpkjIc56,1022714959,dailydoseofdora,"[[-86.418059, 32.2845933], [-86.071398, 32.2845933], [-86.071398, 32.443697], [-86.418059, 32.443697]]",United States,"Montgomery, AL",city,0,0
0,0,0,['take out'],2020-03-19 01:07:28+00:00,1240444745056423937,This email from Anna’s school stuck out tonight among the various take out menus. https://t.co/2lK2S3S96b,40329375,bjweig01,"[[-85.625807, 38.302441], [-85.5819311, 38.302441], [-85.5819311, 38.321555], [-85.625807, 38.321555]]",United States,"Green Spring, KY",city,0,4
0,['watching'],0,0,2020-02-19 04:29:39+00:00,1229986377628110848,"And just like that, we have finished binge watching all 7 seasons of The West Wing for the 6th or 7th time. It may… https://t.co/0bdbNIovVk",19788419,HarlowStahl,"[[-88.473228, 30.144425], [-84.888247, 30.144425], [-84.888247, 35.008029], [-88.473228, 35.008029]]",United States,"Alabama, USA",admin,0,1
0,['watch'],0,0,2020-07-02 20:06:59+00:00,1278782242781831169,"Happy Jack!  He’s already 2 months old!  We’re helping to watch Jack, Caroline &amp; Olivia this week as Emily &amp; Matt a… https://t.co/XDyj9cGkJr",37667472,GeoScarborough,,,,,0,14
0,['whiskey'],0,0,2020-06-16 23:29:03+00:00,1273034884706156545,@gbdawkins will at least appreciate good whiskey. https://t.co/c7qJtxLCqd,14392960,nolanolegal,"[[-90.137908, 29.889574], [-89.884108, 29.889574], [-89.884108, 30.075628], [-90.137908, 30.075628]]",United States,"New Orleans, LA",city,0,3
['drink'],0,0,['drink'],2020-02-20 16:08:12+00:00,1230524564142247936,@cheyyokay drink a cold one for me 🥺,730173627392348160,keazzzzzy,,,,,0,0
0,0,0,['on twitter'],2020-07-08 02:35:33+00:00,1280691964783071232,When someone on Twitter disses FreddieFree for having Covid https://t.co/QwGO6Py1rT,25162417,ThatBravesGirl,"[[-98.7647213, 29.4955658], [-98.661448, 29.4955658], [-98.661448, 29.604798], [-98.7647213, 29.604798]]",United States,"Helotes, TX",city,0,40
['games'],['watch'],0,0,2020-02-20 01:18:11+00:00,1230300584609296386,More football is never a bad thing. Everyone will love it when we have 3 games to watch each day of Wild Card weeke… https://t.co/IeKC2EAnt1,168358486,Schmidtalking,,,,,0,0
['gym'],0,0,['social distance'],2020-04-03 15:24:21+00:00,1246096205219692549,Shout out to @RamNetworks for the social distance IT hookup yesterday! Got internet set up in the gym now so I won’… https://t.co/PHzYidfs4a,81484150,HsvBootCamp,"[[-86.7858813, 34.5784264], [-86.4369414, 34.5784264], [-86.4369414, 34.833627], [-86.7858813, 34.833627]]",United States,"Huntsville, AL",city,0,0
0,['watching'],0,0,2020-05-10 22:42:07+00:00,1259614722925756416,My niece is watching Ice Age! The first one! I just now realized how truly f*cked up that whole movie is! Who else remembers??,1115005830280163328,KandaharKaptain,,,,,0,0
0,['watch'],0,0,2020-02-01 15:52:18+00:00,1223635191866019840,"Heading over to IMG to watch DC United, with Gressel, scrimmage, I think Philadelphia, this morning.",186103099,DougRobersonAJC,,,,,0,61
0,0,0,['social distancing'],2020-03-19 01:47:50+00:00,1240454904176685059,@jknail1 Empty nests are the best manner of social distancing.,23884725,pastorjoebob,,,,,0,0
0,['baking'],0,0,2020-06-29 22:17:42+00:00,1277727972947001349,"The crumb, for any baking nerds https://t.co/YzL89FtOpo",19308043,McGrupp_,,,,,0,24
0,['watched'],0,0,2020-02-25 19:53:09+00:00,1232393114633089031,"To the girl who watched me eat sushi in the parking lot of the houn

MIND YA BIDNISS",599694708,oliviashankle,,,,,0,1
0,['hbo'],0,0,2020-01-07 03:37:25+00:00,1214390556555694080,@ochocinco Ricky Gervais! You should catch his HBO show when you get the time! Here’s the first episode: https://t.co/VPPe0LOj0X,27148471,Winn3317,"[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]",United States,"Queens, NY",city,0,0
0,['snapchat'],0,0,2020-04-07 17:49:30+00:00,1247582284934455296,"I love how Snapchat be doing “year ago, today”.  It shows me how dumb and careless I was 🤣",1023293867821395968,ggtookie,,,,,2,0
0,['watched'],0,0,2020-04-27 01:04:54+00:00,1254577227980771328,@eddieperezTX @CaMerOn_JoSeF_ I watched both 😂,51781119,JessicaHuseman,,,,,0,1
0,['watched'],0,0,2020-03-02 07:37:47+00:00,1234382380833570816,@Nikazia3turnup @bayronmanuel90 I was in the edge of my seat !!! She watched the whole thing 😂,192718655,UrbanBlkHippie,"[[-86.967333, 33.405025], [-86.620501, 33.405025], [-86.620501, 33.67945], [-86.967333, 33.67945]]",United States,"Birmingham, AL",city,0,0
0,['watching'],0,0,2020-01-15 02:11:01+00:00,1217267915973677057,I literally can’t stop watching this. 😂 https://t.co/RY3IMoZpDG,971071766,SBG_9,"[[-85.86503, 33.615344], [-85.75944, 33.615344], [-85.75944, 33.74226], [-85.86503, 33.74226]]",United States,"Anniston, AL",city,1,2
0,['snapchat'],0,0,2020-05-27 01:01:33+00:00,1265448021942304768,why is it that whenever I’m supposed to be doing something it seems to be the time when Instagram or Snapchat or Tw… https://t.co/C2OJW4KsD3,1183950690,TaylorCondit,"[[-85.0386729, 32.373847], [-84.795941, 32.373847], [-84.795941, 32.59076], [-85.0386729, 32.59076]]",United States,"Columbus, GA",city,0,3
0,0,0,['stay in'],2020-04-07 18:08:16+00:00,1247587006957445120,@Russellville_HS Why don’t y’all try and have something at the Drive inn? Parents and family could stay in their ca… https://t.co/f6LN6Mslxb,3289785506,joecooper1969,"[[-88.473228, 30.144425], [-84.888247, 30.144425], [-84.888247, 35.008029], [-88.473228, 35.008029]]",United States,"Alabama, USA",admin,0,0
0,0,0,['social distancing'],2020-04-21 18:49:13+00:00,1252670745949417472,if this social distancing shit lasts a week longer i think i will genuinely fucking die oh my god,1011774414306926592,fuckitgolira,"[[-85.569969, 32.532449], [-85.413112, 32.532449], [-85.413112, 32.6620408], [-85.569969, 32.6620408]]",United States,"Auburn, AL",city,0,0
